id_del_portafolio,referencia_del_proceso,entidad,departamento_entidad,ciudad_entidad,modalidad_de_contratacion,tipo_de_contrato,estado_del_procedimiento,precio_base,valor_total_adjudicacion,proveedores_unicos_con,duracion,unidad_de_duracion,fecha_de_publicacion_del
CO1.BDOS.10019487,LP-001-2026 (Fase de Selección (Presentación de ofertas)),ALCALDÍA MUNICIPAL DE MADRID CUNDINAMARCA,Cundinamarca,Madrid,Licitación pública Obra Publica,Obra,Seleccionado,13855863431,13063308042,13,12,Mes(es),2026-03-19T00:00:00.000
CO1.BDOS.10067901,SA-MC-003-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO MANTA CUNDINAMARCA,Cundinamarca,Manta,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,100000000,99988588,1,2,Mes(es),2026-03-18T00:00:00.000
CO1.BDOS.10060793,SAMC 002-2026 ALC GTA  (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE GUACHETÁ,Cundinamarca,Guachetá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,201301086,201233200,1,2,Mes(es),2026-03-18T00:00:00.000
CO1.BDOS.10080143,SAMC-005-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE FUQUENE,Cundinamarca,Fúquene,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,100000000,99799968,2,2,Mes(es),2026-03-18T00:00:00.000
CO1.BDOS.10066070,LP-001-2026 (Fase de Selección (Presentación de ofertas)),MUNICIPIO DE VILLAPINZON,Cundinamarca,Villapinzón,Licitación pública Obra Publica,Obra,Seleccionado,988623457,933830576,16,6,Mes(es),2026-03-18T00:00:00.000
CO1.BDOS.10000763,LP-002-2026 (Fase de Selección (Presentación de ofertas)),MUNICIPIO DE AGUA DE DIOS,Cundinamarca,Agua De Dios,Licitación pública Obra Publica,Obra,Seleccionado,3818181818,3816043586,1,0,día(s),2026-03-18T00:00:00.000
CO1.BDOS.10000763,LP-002-2026 (Fase de Selección (Presentación de ofertas)),MUNICIPIO DE AGUA DE DIOS,Cundinamarca,Agua De Dios,Licitación pública Obra Publica,Obra,Seleccionado,3818181818,3816043586,1,0,día(s),2026-03-18T00:00:00.000
CO1.BDOS.10062589,SAMC-003-2026  ALC GTA (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE GUACHETÁ,Cundinamarca,Guachetá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,200000000,199990461,1,60,día(s),2026-03-18T00:00:00.000
CO1.BDOS.10074878,CQ-SAM-004-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE CAQUEZA,Cundinamarca,Caqueza,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,387000000,386967218,1,4,Mes(es),2026-03-18T00:00:00.000
CO1.BDOS.10067216,PSACC-001 DE 2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO CARMEN DE CARUPA,Cundinamarca,No Definido,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,488890945,488868051,1,5,Mes(es),2026-03-18T00:00:00.000
CO1.BDOS.10079421,SAMC-003-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE FUQUENE,Cundinamarca,Fúquene,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,110000000,109712355,3,2,Mes(es),2026-03-18T00:00:00.000
CO1.BDOS.10062391,SAMC-002-2026 (Manifestación de interés (Menor Cuantía)) (Fase de ofertas),MUNICIPIO DE EL ROSAL,Cundinamarca,El Rosal,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,345000000,344995720,3,3,Mes(es),2026-03-18T00:00:00.000
CO1.BDOS.10057272,SAMC-003-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE UBATE,Cundinamarca,Villa De San Diego De Ubate,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,357357936,357352833,1,2,Mes(es),2026-03-18T00:00:00.000
CO1.BDOS.10005430,LP-002-2.026. (Fase de Selección (Presentación de ofertas)),MUNICIPIO MANTA CUNDINAMARCA,Cundinamarca,Manta,Licitación pública Obra Publica,Obra,Seleccionado,1132808874,1127144830,1,12,Mes(es),2026-03-17T00:00:00.000
CO1.BDOS.10075906,SAMC-002-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE FUQUENE,Cundinamarca,Fúquene,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,100000000,99501778,3,2,Mes(es),2026-03-17T00:00:00.000
CO1.BDOS.10071152,SAMC-006-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE CAPARRAPI*,Cundinamarca,Caparrapí,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,250700474,245687053,1,4,Mes(es),2026-03-17T00:00:00.000
CO1.BDOS.10060141,MSIL-SAMC-007 2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE SILVANIA,Cundinamarca,Silvania,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,100000000,99001695,2,4,Mes(es),2026-03-17T00:00:00.000
CO1.BDOS.10104088,SMC 009-2026,ALCALDIA MUNICIPIO DE NOCAIMA,Cundinamarca,Nocaima,Mínima cuantía,Obra,Seleccionado,40000000,39969844,1,2,Mes(es),2026-03-17T00:00:00.000
CO1.BDOS.10062898,SAMC 005-2026 ALC-GTA (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE GUACHETÁ,Cundinamarca,Guachetá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,375801769,375801563,1,4,Mes(es),2026-03-17T00:00:00.000
CO1.BDOS.10048795,SAMC-001-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA DE SESQUILE,Cundinamarca,Sesquilé,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,127000000,119198079,5,3,Mes(es),2026-03-16T00:00:00.000
CO1.BDOS.10053161,SAMC-002-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE MACHETA,Cundinamarca,Macheta,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,200000000,198000289,1,3,Mes(es),2026-03-16T00:00:00.000
CO1.BDOS.10025055,SAMC-001-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE CUCUNUBÁ,Cundinamarca,Cucunubá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,286330668,286330668,1,3,Mes(es),2026-03-16T00:00:00.000
CO1.BDOS.10059954,CQ-SAM-002-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE CAQUEZA,Cundinamarca,Caqueza,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,250000000,249811416,1,3,Mes(es),2026-03-16T00:00:00.000
CO1.BDOS.10060208,MSIL-SAMC-008 DE 2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE SILVANIA,Cundinamarca,Silvania,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,150000000,143457252,1,4,Mes(es),2026-03-16T00:00:00.000
CO1.BDOS.10035930,LP-001-2026 (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPAL DE SUESCA +,Cundinamarca,Suesca,Licitación pública Obra Publica,Obra,Seleccionado,636363636,598886651,20,5,Mes(es),2026-03-13T00:00:00.000
CO1.BDOS.10034673,MA-LP-001-2026 (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPIO DE ANOLAIMA,Cundinamarca,Anolaima,Licitación pública Obra Publica,Obra,Seleccionado,5119037311,4811364000,15,5,Mes(es),2026-03-12T00:00:00.000
CO1.BDOS.10010419,SA-MC-003-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL DE SUESCA +,Cundinamarca,Suesca,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,100000000,95814713,5,1,Mes(es),2026-03-12T00:00:00.000
CO1.BDOS.10034673,MA-LP-001-2026 (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPIO DE ANOLAIMA,Cundinamarca,Anolaima,Licitación pública Obra Publica,Obra,Seleccionado,5119037311,4811364000,15,5,Mes(es),2026-03-12T00:00:00.000
CO1.BDOS.10034673,MA-LP-001-2026 (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPIO DE ANOLAIMA,Cundinamarca,Anolaima,Licitación pública Obra Publica,Obra,Seleccionado,5119037311,4811364000,15,5,Mes(es),2026-03-12T00:00:00.000
CO1.BDOS.10039098,SAMC 001 -2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE NOCAIMA,Cundinamarca,Nocaima,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,410000000,109835073,4,2,Mes(es),2026-03-11T00:00:00.000
CO1.BDOS.9989812,LP-001-2026 (Fase de Selección (Presentación de ofertas)),IDUVI,Cundinamarca,Chía,Licitación pública Obra Publica,Obra,Seleccionado,2849892207,2849892207,1,270,día(s),2026-03-11T00:00:00.000
CO1.BDOS.10039098,SAMC 001 -2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE NOCAIMA,Cundinamarca,Nocaima,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,410000000,109835073,4,2,Mes(es),2026-03-11T00:00:00.000
CO1.BDOS.10039098,SAMC 001 -2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE NOCAIMA,Cundinamarca,Nocaima,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,410000000,99850103,4,2,Mes(es),2026-03-11T00:00:00.000
CO1.BDOS.10039098,SAMC 001 -2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE NOCAIMA,Cundinamarca,Nocaima,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,410000000,99929406,4,2,Mes(es),2026-03-11T00:00:00.000
CO1.BDOS.10039098,SAMC 001 -2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE NOCAIMA,Cundinamarca,Nocaima,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,410000000,99929406,4,2,Mes(es),2026-03-11T00:00:00.000
CO1.BDOS.10039098,SAMC 001 -2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE NOCAIMA,Cundinamarca,Nocaima,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,410000000,99850103,4,2,Mes(es),2026-03-11T00:00:00.000
CO1.BDOS.10083114,MC 006-2026,ALCALDIA MUNICIPIO DE RICAURTE,Cundinamarca,Ricaurte,Mínima cuantía,Obra,Seleccionado,28797359,28797359,1,1,Mes(es),2026-03-10T00:00:00.000
CO1.BDOS.10050043,MP-LP-002-2026 (Fase de Selección (Presentación de ofertas)),MUNICIPIO DE PANDI,Cundinamarca,No Definido,Licitación pública Obra Publica,Obra,Seleccionado,2508090835,2397732375,26,210,día(s),2026-03-10T00:00:00.000
CO1.BDOS.10081264,MA-MC-005-2026,ALCALDIA MUNICIPIO DE ANOLAIMA,Cundinamarca,Anolaima,Mínima cuantía,Obra,Seleccionado,49000000,46046353,1,2,Mes(es),2026-03-10T00:00:00.000
CO1.BDOS.10003472,SAMC-002-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL DE GUADUAS,Cundinamarca,Guaduas,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,387222638,386523236,3,6,Mes(es),2026-03-10T00:00:00.000
CO1.BDOS.10080871,CONVOCATORIA 001-2026,E.S.E HOSPITAL NUESTRA SEÑORA DEL CARMEN DEL COLEGIO,Cundinamarca,El Colegio,Contratación régimen especial (con ofertas),Obra,Seleccionado,1724982617,1724981621,0,9,Mes(es),2026-03-09T00:00:00.000
CO1.BDOS.10002832,LP-002-2026 (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPAL DE GUADUAS,Cundinamarca,Guaduas,Licitación pública Obra Publica,Obra,Seleccionado,803515516,803511052,3,6,Mes(es),2026-03-06T00:00:00.000
CO1.BDOS.10008627,LP-AMS-2026-0002 (Fase de Selección (Presentación de ofertas)),ALCALDÍA MUNICIPAL DE SOPO,Cundinamarca,Sopó,Licitación pública Obra Publica,Obra,Seleccionado,5464996311,5131545362,52,14,Mes(es),2026-03-06T00:00:00.000
CO1.BDOS.10035134,SAMC-003-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL DE SUTATAUSA,Cundinamarca,Sutatausa,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,450000000,450000000,1,3,Mes(es),2026-03-06T00:00:00.000
CO1.BDOS.9995437,011-00-M-CAMAN-GRUAL-2026 (Fase de Selección (Presentación de ofertas)),COMANDO AEREO DE MANTENIMIENTO,Cundinamarca,Madrid,Licitación pública Obra Publica,Obra,Seleccionado,3887810929,3887810929,8,8,Mes(es),2026-03-05T00:00:00.000
CO1.BDOS.10024338,CQ-SAM-001-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE CAQUEZA,Cundinamarca,Caqueza,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,100000000,99998874,1,2,Mes(es),2026-03-05T00:00:00.000
CO1.BDOS.9995437,011-00-M-CAMAN-GRUAL-2026 (Fase de Selección (Presentación de ofertas)),COMANDO AEREO DE MANTENIMIENTO,Cundinamarca,Madrid,Licitación pública Obra Publica,Obra,Seleccionado,3887810929,3887810929,8,8,Mes(es),2026-03-05T00:00:00.000
CO1.BDOS.9564423,LP-001-2026 (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPAL DE PUERTO SALGAR,Cundinamarca,Puerto Salgar,Licitación pública Obra Publica,Obra,Seleccionado,500000000,499990308,1,4,Mes(es),2026-03-05T00:00:00.000
CO1.BDOS.9988320,SAMC-002-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE ALBAN,Cundinamarca,Albán,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,105300000,101087936,1,2,Mes(es),2026-03-04T00:00:00.000
CO1.BDOS.9321214,SAMC-012-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE MACHETA,Cundinamarca,Macheta,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,320000000,314622999,2,3,Mes(es),2026-03-04T00:00:00.000
CO1.BDOS.10011319,SAMC-001-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE SAN FRANCISCO,Cundinamarca,San Francisco,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,450000000,449999914,2,3,Mes(es),2026-03-04T00:00:00.000
CO1.BDOS.9991139,LP-003-2026 (Fase de Selección (Presentación de ofertas)),MUNICIPIO DE UBATE,Cundinamarca,Villa De San Diego De Ubate,Licitación pública Obra Publica,Obra,Seleccionado,2779855052,2607794039,60,6,Mes(es),2026-03-03T00:00:00.000
CO1.BDOS.10063641,CONVOCATORIA PUBLICA 016-2026,EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN RAFAEL DE FACATATIVA,Cundinamarca,Facatativá,Contratación régimen especial (con ofertas),Obra,Seleccionado,2504899780,2502384136,1,6,Mes(es),2026-03-03T00:00:00.000
CO1.BDOS.9571664,LP-001-2026 (Fase de Selección (Presentación de ofertas)),MUNICIPIO DE AGUA DE DIOS,Cundinamarca,Agua De Dios,Licitación pública Obra Publica,Obra,Seleccionado,2272727273,2271655820,1,0,día(s),2026-03-03T00:00:00.000
CO1.BDOS.10010414,SAMC-005-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE VILLAGÓMEZ*,Cundinamarca,Villagómez,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,246562000,246512483,3,3,Mes(es),2026-03-02T00:00:00.000
CO1.BDOS.10020857,MP-SAMC-002-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE PANDI,Cundinamarca,No Definido,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,300000000,292203918,3,90,día(s),2026-03-02T00:00:00.000
CO1.BDOS.9991359,SAMC-001-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL DE GACHETA,Cundinamarca,Gachetá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,100000000,94660408,5,2,Mes(es),2026-03-02T00:00:00.000
CO1.BDOS.9997172,MA-SAMC-001-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE ANOLAIMA,Cundinamarca,Anolaima,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,350000000,330440202,4,1,Mes(es),2026-02-27T00:00:00.000
CO1.BDOS.9997172,MA-SAMC-001-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE ANOLAIMA,Cundinamarca,Anolaima,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,350000000,330440202,4,1,Mes(es),2026-02-27T00:00:00.000
CO1.BDOS.9997172,MA-SAMC-001-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE ANOLAIMA,Cundinamarca,Anolaima,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,350000000,330440202,4,1,Mes(es),2026-02-27T00:00:00.000
CO1.BDOS.10013617,MSIL-SAMC 02 DE 2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE SILVANIA,Cundinamarca,Silvania,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,307000000,306994437,1,4,Mes(es),2026-02-27T00:00:00.000
CO1.BDOS.10002199,SAMC-001-2026  (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL DE PUERTO SALGAR,Cundinamarca,Puerto Salgar,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,412562421,412561462,2,4,Mes(es),2026-02-27T00:00:00.000
CO1.BDOS.9959569,LP-001-2026 (Fase de Selección (Presentación de ofertas)),MUNICIPIO DE GACHANCIPA,Cundinamarca,Gachancipá,Licitación pública Obra Publica,Obra,Seleccionado,5416673567,5074189495,11,0,día(s),2026-02-26T00:00:00.000
CO1.BDOS.9980149,LP-001-2026 (Fase de Selección (Presentación de ofertas)),MUNICIPIO DE ALBAN,Cundinamarca,Albán,Licitación pública Obra Publica,Obra,Seleccionado,1114679492,1114464500,1,6,Mes(es),2026-02-26T00:00:00.000
CO1.BDOS.9967763,SAMC-008-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE LA VEGA CUNDINAMARCA,Cundinamarca,La Vega,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,300000000,299665860,1,40,día(s),2026-02-26T00:00:00.000
CO1.BDOS.9980713,LP-001-2026 (Fase de Selección (Presentación de ofertas)),MUNICIPIO DE TIBIRITA,Cundinamarca,Tibirita,Licitación pública Obra Publica,Obra,Seleccionado,582934758,549393699,18,4,Mes(es),2026-02-25T00:00:00.000
CO1.BDOS.9290200,SAMC-011-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE MACHETA,Cundinamarca,Macheta,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,200000000,194000282,2,0,día(s),2026-02-25T00:00:00.000
CO1.BDOS.9995979,SAMC-006-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE VILLAPINZON,Cundinamarca,Villapinzón,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,339415301,339415301,1,3,Mes(es),2026-02-25T00:00:00.000
CO1.BDOS.9570022,SAMC-007-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE LA VEGA CUNDINAMARCA,Cundinamarca,La Vega,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,200000000,199996132,2,0,día(s),2026-02-25T00:00:00.000
CO1.BDOS.9977658,SAMC-001-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE ALBAN,Cundinamarca,Albán,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,300000000,299996492,1,60,día(s),2026-02-25T00:00:00.000
CO1.BDOS.10002154,MP-SAMC-001-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE PANDI,Cundinamarca,No Definido,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,387000000,386226400,2,90,día(s),2026-02-25T00:00:00.000
CO1.BDOS.9963900,LP-004-2026. (Fase de Selección (Presentación de ofertas)),MUNICIPIO DE CAPARRAPI*,Cundinamarca,Caparrapí,Licitación pública Obra Publica,Obra,Seleccionado,4672901265,4543032234,17,18,Mes(es),2026-02-25T00:00:00.000
CO1.BDOS.9997936,SAMC-0001-2026 (Presentación de oferta),MUNICIPIO DE FUNZA - ALCALDÍA DE FUNZA,Cundinamarca,Funza,Seleccion Abreviada Menor Cuantia Sin Manifestacion Interes,Obra,Seleccionado,3692177933,3634394007,1,9,Mes(es),2026-02-25T00:00:00.000
CO1.BDOS.9323367,SAMC 019 DE 2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA DE GAMA,Cundinamarca,Gama,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,100000000,99968645,1,3,Mes(es),2026-02-25T00:00:00.000
CO1.BDOS.9937361,LP-003-2026 (Fase de Selección (Presentación de ofertas)),MUNICIPIO DE CAPARRAPI*,Cundinamarca,Caparrapí,Licitación pública Obra Publica,Obra,Seleccionado,4405087200,4266141000,20,12,Mes(es),2026-02-24T00:00:00.000
CO1.BDOS.10039406,FTIC-MIC-003-2026,ALCALDÍA MUNICIPAL DE SASAIMA,Cundinamarca,Sasaima,Mínima cuantía,Obra,Seleccionado,16169196,9426040,7,0,día(s),2026-02-24T00:00:00.000
CO1.BDOS.9796049,SAMC-003-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE PACHO,Cundinamarca,Pacho,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,110000000,109974510,1,3,Mes(es),2026-02-23T00:00:00.000
CO1.BDOS.9282096,SAMC-010-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE MACHETA,Cundinamarca,Macheta,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,286330668,286330668,1,3,Mes(es),2026-02-23T00:00:00.000
CO1.BDOS.9569737,SAMC-006-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE LA VEGA CUNDINAMARCA,Cundinamarca,La Vega,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,200000000,199971600,1,0,día(s),2026-02-23T00:00:00.000
CO1.BDOS.9329732,SAMC-046-2025 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE UBATE,Cundinamarca,Villa De San Diego De Ubate,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,135000000,129596691,0,3,Mes(es),2026-02-20T00:00:00.000
CO1.BDOS.9972021,SAMC-004-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE VILLAGÓMEZ*,Cundinamarca,Villagómez,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,355794400,355062771,4,3,Mes(es),2026-02-20T00:00:00.000
CO1.BDOS.9980255,SAMC-005-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE VILLAPINZON,Cundinamarca,Villapinzón,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,100000000,99950063,2,3,Mes(es),2026-02-20T00:00:00.000
