id_del_portafolio,referencia_del_proceso,entidad,departamento_entidad,ciudad_entidad,modalidad_de_contratacion,tipo_de_contrato,estado_del_procedimiento,precio_base,valor_total_adjudicacion,proveedores_unicos_con,duracion,unidad_de_duracion,fecha_de_publicacion_del,sobrecosto_pesos,ratio_sobrecosto,tiene_sobrecosto,duracion_dias_prevista
CO1.BDOS.10432175,SAMC 2026-0548 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL FUSAGASUGA,Cundinamarca,Fusagasugá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,153543130.0,146172932.0,3,45,día(s),2026-07-27,-7370198.0,-0.04800083207890838,0,45.0
CO1.BDOS.10404309,SAMC 015-2026 ALC-GTA (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE GUACHETÁ,Cundinamarca,Guachetá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,144687400.0,143352950.0,1,1,Mes(es),2026-07-24,-1334450.0,-0.009222986935973692,0,30.0
CO1.BDOS.10431782,SAMC-021-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE CAJICA,Cundinamarca,Cajicá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,219636428.0,202622685.0,2,50,día(s),2026-07-24,-17013743.0,-0.07746321115730402,0,50.0
CO1.BDOS.10396307,LP-SI-006-2026 (Fase de Selección (Presentación de ofertas)),MUNICIPIO DE SIBATE,Cundinamarca,Sibaté,Licitación pública Obra Publica,Obra,Seleccionado,2509106159.0,2361825363.0,21,130,día(s),2026-07-22,-147280796.0,-0.05869851120954504,0,130.0
CO1.BDOS.10481785,CQ-MC-021-2026,MUNICIPIO DE CAQUEZA,Cundinamarca,Caqueza,Mínima cuantía,Obra,Seleccionado,49000000.0,49000000.0,1,5,Mes(es),2026-07-21,0.0,0.0,0,150.0
CO1.BDOS.10358181,SAMC 004-2026  (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL DE GUASCA,Cundinamarca,Guasca,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,120000000.0,119997600.0,1,6,Mes(es),2026-07-21,-2400.0,-2e-05,0,180.0
CO1.BDOS.10410602,SA-MC-001-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),INSTITUTO MUNICIPAL DE VIVIENDA DE INTERÉS SOCIAL CAJICA,Cundinamarca,Cajicá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,446104112.0,446102820.0,1,3,Mes(es),2026-07-21,-1292.0,-2.8961849156862287e-06,0,90.0
CO1.BDOS.10385214,SAMC-007 -2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL DE GUASCA,Cundinamarca,Guasca,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,232592686.0,232589202.0,1,4,Mes(es),2026-07-21,-3484.0,-1.4978974876277924e-05,0,120.0
CO1.BDOS.10514460,MIC-064-2026,Alcaldía Municipal de Gachalá,Cundinamarca,Gachala,Mínima cuantía,Obra,Seleccionado,49000000.0,49000000.0,1,3,Mes(es),2026-07-21,0.0,0.0,0,90.0
CO1.BDOS.10379826,SAMC 2026-0540 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL FUSAGASUGA,Cundinamarca,Fusagasugá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,247306304.0,236786634.0,4,4,Mes(es),2026-07-17,-10519670.0,-0.042537007063111504,0,120.0
CO1.BDOS.10405072,ALSAT SAMC 009-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE SAN ANTONIO DEL TEQUENDAMA,Cundinamarca,San Antonio Del Tequendama,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,200000000.0,199991047.0,1,2,Mes(es),2026-07-16,-8953.0,-4.4765e-05,0,60.0
CO1.BDOS.10489941,ESAL 007-2026,ALCALDÍA MUNICIPAL DE NILO,Cundinamarca,Nilo,Contratación Directa (con ofertas),Obra,Seleccionado,642840000.0,642840000.0,1,6,Mes(es),2026-07-16,0.0,0.0,0,180.0
CO1.BDOS.10377432,LP-010-2026 (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPAL DE GUADUAS,Cundinamarca,Guaduas,Licitación pública Obra Publica,Obra,Seleccionado,2398867283.0,2237106744.0,34,5,Mes(es),2026-07-15,-161760539.0,-0.06743205017899274,0,150.0
CO1.BDOS.10378397,SAMC. 009-026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL DE BOJACA,Cundinamarca,Bojacá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,250000000.0,249996492.0,2,5,Mes(es),2026-07-15,-3508.0,-1.4032e-05,0,150.0
CO1.BDOS.10457344,MC-052-2026,MUNICIPIO DE VILLAPINZON,Cundinamarca,Villapinzón,Mínima cuantía,Obra,Seleccionado,48995569.0,48995569.0,1,2,Mes(es),2026-07-14,0.0,0.0,0,60.0
CO1.BDOS.10367414,SA-012 - 2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE LA MESA,Cundinamarca,La Mesa,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,425683495.0,425680126.0,1,2,Mes(es),2026-07-14,-3369.0,-7.914330810500416e-06,0,60.0
CO1.BDOS.10367338,SAMC-019-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE PACHO,Cundinamarca,Pacho,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,100000000.0,99976236.0,1,3,Mes(es),2026-07-14,-23764.0,-0.00023764,0,90.0
CO1.BDOS.10380872,SAMC-011-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDÍA MUNICIPAL COTA,Cundinamarca,Cota,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,375960770.0,370165886.0,3,5,Mes(es),2026-07-10,-5794884.0,-0.0154135337045937,0,150.0
CO1.BDOS.10341536,SAMC-018-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE PACHO,Cundinamarca,Pacho,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,300000000.0,299928708.0,1,3,Mes(es),2026-07-08,-71292.0,-0.00023764,0,90.0
CO1.BDOS.10326952,SAMC-016-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE PACHO,Cundinamarca,Pacho,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,393079000.0,392985589.0,1,3,Mes(es),2026-07-07,-93411.0,-0.00023763925317811432,0,90.0
CO1.BDOS.10327057,SAMC-017-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE PACHO,Cundinamarca,Pacho,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,366158000.0,366077430.0,1,3,Mes(es),2026-07-07,-80570.0,-0.00022004162137656422,0,90.0
CO1.BDOS.10335887,SAMC 007-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE RICAURTE,Cundinamarca,Ricaurte,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,125263798.0,125262242.0,1,1,Mes(es),2026-07-06,-1556.0,-1.2421785263129256e-05,0,30.0
CO1.BDOS.10427625,IPMC-008 -2026,MUNICIPIO DE COGUA,Cundinamarca,Cogua,Mínima cuantía,Obra,Seleccionado,49000000.0,48936151.0,1,2,Mes(es),2026-07-06,-63849.0,-0.0013030408163265306,0,60.0
CO1.BDOS.10422673,MC-049-2026,MUNICIPIO DE VILLAPINZON,Cundinamarca,Villapinzón,Mínima cuantía,Obra,Seleccionado,49019337.0,49019337.0,3,0,día(s),2026-07-06,0.0,0.0,0,0.0
CO1.BDOS.10350401,SAMC-003-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL DE GUASCA,Cundinamarca,Guasca,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,411358633.0,411358633.0,1,4,Mes(es),2026-07-06,0.0,0.0,0,120.0
CO1.BDOS.10327899,LP-001-2026 (Fase de Selección (Presentación de ofertas)),MUNICIPIO DE APULO,Cundinamarca,Apulo,Licitación pública Obra Publica,Obra,Seleccionado,7909090909.0,7909090909.0,6,12,Mes(es),2026-07-02,0.0,0.0,0,360.0
CO1.BDOS.10359934,SAMC-020-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE CAJICA,Cundinamarca,Cajicá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,128964201.0,127943978.0,1,5,Mes(es),2026-07-02,-1020223.0,-0.007910900793313953,0,150.0
CO1.BDOS.10351328,LP-009-2026 (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPAL DE GUADUAS,Cundinamarca,Guaduas,Licitación pública Obra Publica,Obra,Seleccionado,1125158736.0,944008179.0,71,4,Mes(es),2026-07-02,-181150557.0,-0.1610000004479368,0,120.0
CO1.BDOS.10267255,SA-AMS-2026-0005 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDÍA MUNICIPAL DE SOPO,Cundinamarca,Sopó,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,240000000.0,239847838.0,2,5,Mes(es),2026-07-02,-152162.0,-0.0006340083333333333,0,150.0
CO1.BDOS.10109288,LP-001-2026 (Fase de Selección (Presentación de ofertas)),Alcaldía Municipal de Gachalá,Cundinamarca,Gachala,Licitación pública Obra Publica,Obra,Seleccionado,1272727272.0,1272727272.0,5,0,día(s),2026-07-01,0.0,0.0,0,0.0
CO1.BDOS.10340391,SAMC-017-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE CAJICA,Cundinamarca,Cajicá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,189813793.0,175753512.0,2,43,día(s),2026-07-01,-14060281.0,-0.07407407426919707,0,43.0
CO1.BDOS.10334231,SAMC 002-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE APULO,Cundinamarca,Apulo,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,100000000.0,99651342.0,1,2,Mes(es),2026-06-30,-348658.0,-0.00348658,0,60.0
CO1.BDOS.10393016,MC-CMC-CBA-016-2026,SENA REGIONAL CUNDINAMARCA Grupo Administrativo CBA,Cundinamarca,Mosquera,Mínima cuantía,Obra,Seleccionado,52537689.0,52228360.0,4,45,día(s),2026-06-30,-309329.0,-0.0058877542177388125,0,45.0
CO1.BDOS.10392783,MC 020-2026,ALCALDIA MUNICIPIO DE RICAURTE,Cundinamarca,Ricaurte,Mínima cuantía,Obra,Seleccionado,49012360.0,48972241.0,1,1,Mes(es),2026-06-30,-40119.0,-0.0008185486273258419,0,30.0
CO1.BDOS.10100676,SAMC-004-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL DE CHIA,Cundinamarca,Chía,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,682000000.0,682000000.0,5,7,Mes(es),2026-06-30,0.0,0.0,0,210.0
CO1.BDOS.10340657,SAMC-002-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL DE GUASCA,Cundinamarca,Guasca,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,110228926.0,110007732.0,1,4,Mes(es),2026-06-30,-221194.0,-0.0020066783559153974,0,120.0
CO1.BDOS.10346306,SAMC-016-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE VILLAPINZON,Cundinamarca,Villapinzón,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,99773000.0,99699278.0,2,2,Mes(es),2026-06-26,-73722.0,-0.000738897296863881,0,60.0
CO1.BDOS.10305437,SAMC-017-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE UBATE,Cundinamarca,Villa De San Diego De Ubate,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,400000000.0,399994520.0,2,2,Mes(es),2026-06-26,-5480.0,-1.37e-05,0,60.0
CO1.BDOS.10312965,SAMC-008-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL DE VIOTÁ,Cundinamarca,Viotá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,391779199.0,391498301.0,2,4,Mes(es),2026-06-24,-280898.0,-0.0007169803826159745,0,120.0
CO1.BDOS.10317460,LP-007-2026 (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPAL DE GUADUAS,Cundinamarca,Guaduas,Licitación pública Obra Publica,Obra,Seleccionado,2420000000.0,2253519908.0,40,5,Mes(es),2026-06-24,-166480092.0,-0.06879342644628099,0,150.0
CO1.BDOS.10322672,LP-008-2026 (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPAL DE GUADUAS,Cundinamarca,Guaduas,Licitación pública Obra Publica,Obra,Seleccionado,2351352173.0,2205709313.0,13,5,Mes(es),2026-06-24,-145642860.0,-0.06194004525242166,0,150.0
CO1.BDOS.10316085,SAMC-CMC-CBA-008-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),SENA REGIONAL CUNDINAMARCA Grupo Administrativo CBA,Cundinamarca,Mosquera,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,578269354.0,341041868.0,1,5,Mes(es),2026-06-23,-237227486.0,-0.41023700176924816,0,150.0
CO1.BDOS.10255726,027-00-K-ESUFA-GRUAL-2026  (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ESCUELA DE SUBOFICIALES  FAC CT ANDRES M DIAZ,Cundinamarca,No Definido,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,1200000000.0,1122762181.0,20,4,Mes(es),2026-06-23,-77237819.0,-0.06436484916666667,0,120.0
CO1.BDOS.10371113,MC-23-2026,MUNICIPIO DE CHOCONTÁ,Cundinamarca,Chocontá,Mínima cuantía,Obra,Seleccionado,49000000.0,49000000.0,1,2,Mes(es),2026-06-23,0.0,0.0,0,60.0
CO1.BDOS.10315272,SAMC-015-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE VILLAPINZON,Cundinamarca,Villapinzón,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,200600000.0,200585053.0,2,0,día(s),2026-06-22,-14947.0,-7.451146560319043e-05,0,0.0
CO1.BDOS.10365263,MC-015-2026,MUNICIPIO DE FUQUENE,Cundinamarca,Fúquene,Mínima cuantía,Obra,Seleccionado,49000000.0,46891465.0,3,30,día(s),2026-06-22,-2108535.0,-0.04303132653061224,0,30.0
CO1.BDOS.10322002,SAMC-007-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE SAN FRANCISCO,Cundinamarca,San Francisco,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,360000000.0,359998119.0,2,3,Mes(es),2026-06-19,-1881.0,-5.225e-06,0,90.0
CO1.BDOS.10294224,SAMC 013-2026 ALC GTA  (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE GUACHETÁ,Cundinamarca,Guachetá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,449287730.0,449280908.0,2,3,Mes(es),2026-06-19,-6822.0,-1.5184033625845959e-05,0,90.0
CO1.BDOS.10291414,SAMC-006-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL DE GUADUAS,Cundinamarca,Guaduas,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,285000000.0,266129622.0,6,4,Mes(es),2026-06-19,-18870378.0,-0.06621185263157894,0,120.0
CO1.BDOS.10282184,SAMC-013-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE PACHO,Cundinamarca,Pacho,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,237178310.0,237114866.0,1,3,Mes(es),2026-06-18,-63444.0,-0.00026749494926412115,0,90.0
CO1.BDOS.10313895,SAMC-017-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE GACHANCIPA,Cundinamarca,Gachancipá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,393143568.0,393143568.0,2,0,día(s),2026-06-18,0.0,0.0,0,0.0
CO1.BDOS.10304782,SAMC 110-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),IDERF,Cundinamarca,Fusagasugá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,300000000.0,300000000.0,1,210,día(s),2026-06-18,0.0,0.0,0,210.0
CO1.BDOS.10275319,SAMC 080-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE ANAPOIMA/,Cundinamarca,No Definido,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,363257692.0,344911847.0,6,7,Mes(es),2026-06-17,-18345845.0,-0.05050366559065183,0,210.0
CO1.BDOS.10288492,001-2026,ESE CENTRO DE SALUD SAN JOSE DE NIMAIMA,Cundinamarca,Nimaima,Contratación régimen especial (con ofertas),Obra,Seleccionado,1388825028.0,1313812540.0,4,3,Mes(es),2026-06-17,-75012488.0,-0.05401147479896942,0,90.0
CO1.BDOS.10348702,MC-010-2026,MUNICIPIO DE SAN FRANCISCO,Cundinamarca,San Francisco,Mínima cuantía,Obra,Seleccionado,41400373.0,33120297.0,7,1,Mes(es),2026-06-17,-8280076.0,-0.20000003381612044,0,30.0
CO1.BDOS.10307425,LP-005-2026 (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPAL DE GUADUAS,Cundinamarca,Guaduas,Licitación pública Obra Publica,Obra,Seleccionado,751061788.0,703743825.0,17,5,Mes(es),2026-06-17,-47317963.0,-0.06300142512376092,0,150.0
CO1.BDOS.10263835,LPO-002-2026 (Fase de Selección (Presentación de ofertas)),MUNICIPIO DE LA CALERA CUNDINAMARCA,Cundinamarca,La Calera,Licitación pública Obra Publica,Obra,Seleccionado,909090909.0,857726811.0,12,8,Mes(es),2026-06-17,-51364098.0,-0.05650050780565005,0,240.0
CO1.BDOS.10291362,SAMC-014-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE PACHO,Cundinamarca,Pacho,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,129984556.0,129980390.0,1,2,Mes(es),2026-06-17,-4166.0,-3.2049961381565974e-05,0,60.0
CO1.BDOS.10290410,SAMC.OP.010-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE LA CALERA CUNDINAMARCA,Cundinamarca,La Calera,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,130000000.0,121977685.0,5,1,Mes(es),2026-06-16,-8022315.0,-0.061710115384615384,0,30.0
CO1.BDOS.10345643,MC-034-2026,ALCALDIA MUNICIPIO DE LA VEGA CUNDINAMARCA,Cundinamarca,La Vega,Mínima cuantía,Obra,Seleccionado,44056022.0,43945508.0,1,45,día(s),2026-06-16,-110514.0,-0.0025084879429195855,0,45.0
CO1.BDOS.10251473,SAMC-004-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA DE GAMA,Cundinamarca,Gama,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,317401830.0,317401830.0,1,4,Mes(es),2026-06-12,0.0,0.0,0,120.0
CO1.BDOS.10277555,LP-001-2026 (Fase de Selección (Presentación de ofertas)),ALCALDÍA NEMOCON,Cundinamarca,Nemocón,Licitación pública Obra Publica,Obra,Seleccionado,1922268131.0,1803660671.0,35,3,Mes(es),2026-06-11,-118607460.0,-0.06170182925432893,0,90.0
CO1.BDOS.10290323,SAMC 084-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE ANAPOIMA/,Cundinamarca,No Definido,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,140294781.0,140294781.0,1,2,Mes(es),2026-06-11,0.0,0.0,0,60.0
CO1.BDOS.10252738,FTIC-SAMC-012-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDÍA MUNICIPAL DE SASAIMA,Cundinamarca,Sasaima,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,300000000.0,299937540.0,2,0,día(s),2026-06-11,-62460.0,-0.0002082,0,0.0
CO1.BDOS.10264822,SAMC-019-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE LA VEGA CUNDINAMARCA,Cundinamarca,La Vega,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,145000000.0,144831211.0,2,0,día(s),2026-06-10,-168789.0,-0.0011640620689655173,0,0.0
CO1.BDOS.10262964,SAMC 010-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE NOCAIMA,Cundinamarca,Nocaima,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,100000000.0,95452848.0,4,2,Mes(es),2026-06-10,-4547152.0,-0.04547152,0,60.0
CO1.BDOS.10280487,SA-AMS-2026-0004 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDÍA MUNICIPAL DE SOPO,Cundinamarca,Sopó,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,266626463.0,266626463.0,1,3,Mes(es),2026-06-09,0.0,0.0,0,90.0
CO1.BDOS.10266690,PN ESCAR SA MC 040 2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ESCUELA NACIONAL DE CARABINEROS POLICIA NACIONAL,Cundinamarca,Facatativá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,1592034661.0,1592034661.0,6,120,día(s),2026-06-09,0.0,0.0,0,120.0
CO1.BDOS.10329967,MC-20-2026,MUNICIPIO DE SOACHA..,Cundinamarca,Soacha,Mínima cuantía,Obra,Seleccionado,100000000.0,94248306.0,2,7,Mes(es),2026-06-09,-5751694.0,-0.05751694,0,210.0
CO1.BDOS.10278948,MUNVILLETASAMC-007-2026_2 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL DE VILLETA,Cundinamarca,Villeta,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,200000000.0,199478108.0,1,2,Mes(es),2026-06-09,-521892.0,-0.00260946,0,60.0
CO1.BDOS.10132711,SAMC 006-2026 ALC GTA  (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE GUACHETÁ,Cundinamarca,Guachetá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,390419337.0,390415188.0,1,3,Mes(es),2026-06-09,-4149.0,-1.0627035105077287e-05,0,90.0
CO1.BDOS.10174544,SAMC 009-2026 ALC GTA  (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE GUACHETÁ,Cundinamarca,Guachetá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,118630316.0,118629242.0,1,2,Mes(es),2026-06-09,-1074.0,-9.053335068246804e-06,0,60.0
CO1.BDOS.10274685,LP-003-2026 (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPAL DE PUERTO SALGAR,Cundinamarca,Puerto Salgar,Licitación pública Obra Publica,Obra,Seleccionado,799252545.0,798912545.0,1,0,día(s),2026-06-09,-340000.0,-0.00042539745682010935,0,0.0
CO1.BDOS.10274432,LP 002-2026 (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPIO DE RICAURTE,Cundinamarca,Ricaurte,Licitación pública Obra Publica,Obra,Seleccionado,573498769.0,544454447.0,20,5,Mes(es),2026-06-05,-29044322.0,-0.05064408778181702,0,150.0
CO1.BDOS.10278110,SAMC 2026-0519 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL FUSAGASUGA,Cundinamarca,Fusagasugá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,269323457.0,256581677.0,3,5,Mes(es),2026-06-04,-12741780.0,-0.047310323957411554,0,150.0
CO1.BDOS.10273836,SAMC 008-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE NOCAIMA,Cundinamarca,Nocaima,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,486851148.0,486737161.0,1,4,Mes(es),2026-06-04,-113987.0,-0.00023413111064493166,0,120.0
CO1.BDOS.10310051,SMC 019-2026,ALCALDIA MUNICIPIO DE NOCAIMA,Cundinamarca,Nocaima,Mínima cuantía,Obra,Seleccionado,49025340.0,49003600.0,1,1,Mes(es),2026-06-03,-21740.0,-0.0004434441454154117,0,30.0
CO1.BDOS.10251990,SAMC-085-CENACTOLEMAIDA-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),CENAC TOLEMAIDA,Cundinamarca,Nilo,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,1342453417.0,1342453417.0,38,0,día(s),2026-06-03,0.0,0.0,0,0.0
CO1.BDOS.10260468,SAMC-005-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA DE GAMA,Cundinamarca,Gama,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,149430879.0,149387651.0,2,0,día(s),2026-06-02,-43228.0,-0.00028928425161709717,0,0.0
CO1.BDOS.10271705,SAMC-CMC-CDA-001-2026 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),SENA REGIONAL CUNDINAMARCA Grupo Administrativo CDA,Cundinamarca,Chía,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,326960000.0,326959815.0,1,0,día(s),2026-06-02,-185.0,-5.65818448739907e-07,0,0.0
